item_id,timestamp,target_value
household_1,2008-02-13 07:00:00,2.1373
household_1,2008-02-13 08:00:00,1.4138334
household_1,2008-02-13 09:00:00,1.3523333
household_1,2008-02-13 10:00:00,1.4977666
household_1,2008-02-13 11:00:00,2.0416667
household_1,2008-02-13 12:00:00,0.84886664
household_1,2008-02-13 13:00:00,0.39486665
household_1,2008-02-13 14:00:00,0.82026666
household_1,2008-02-13 15:00:00,0.8558667
household_1,2008-02-13 16:00:00,1.0207666
household_1,2008-02-13 17:00:00,1.9839332
household_1,2008-02-13 18:00:00,2.4490666
household_1,2008-02-13 19:00:00,3.0848
household_1,2008-02-13 20:00:00,2.6260333
household_1,2008-02-13 21:00:00,3.3171666
household_1,2008-02-13 22:00:00,1.8372667
household_1,2008-02-13 23:00:00,0.33856666
household_1,2008-02-14 00:00:00,0.34126666
household_1,2008-02-14 01:00:00,0.2937
household_1,2008-02-14 02:00:00,0.29816666
household_1,2008-02-14 03:00:00,0.35543334
household_1,2008-02-14 04:00:00,0.29876667
household_1,2008-02-14 05:00:00,0.71276665
household_1,2008-02-14 06:00:00,1.4614667
household_1,2008-02-14 07:00:00,2.4952333
household_1,2008-02-14 08:00:00,2.8174667
household_1,2008-02-14 09:00:00,1.9803001
household_1,2008-02-14 10:00:00,1.3658
household_1,2008-02-14 11:00:00,1.3302
household_1,2008-02-14 12:00:00,1.3427334
household_1,2008-02-14 13:00:00,1.3255666
household_1,2008-02-14 14:00:00,0.30490002
household_1,2008-02-14 15:00:00,0.44623333
household_1,2008-02-14 16:00:00,0.44573334
household_1,2008-02-14 17:00:00,0.27613336
household_1,2008-02-14 18:00:00,0.99756664
household_1,2008-02-14 19:00:00,1.7062334
household_1,2008-02-14 20:00:00,2.3421
household_1,2008-02-14 21:00:00,1.8235667
household_1,2008-02-14 22:00:00,1.0485
household_1,2008-02-14 23:00:00,0.9338667
household_1,2008-02-15 00:00:00,1.0529333
household_1,2008-02-15 01:00:00,0.26863334
household_1,2008-02-15 02:00:00,0.3152
household_1,2008-02-15 03:00:00,0.26243335
household_1,2008-02-15 04:00:00,0.25316665
household_1,2008-02-15 05:00:00,0.26103333
household_1,2008-02-15 06:00:00,0.8886334
household_1,2008-02-15 07:00:00,3.0439334
household_1,2008-02-15 08:00:00,2.9470334
household_1,2008-02-15 09:00:00,1.4862667
household_1,2008-02-15 10:00:00,1.3922668
household_1,2008-02-15 11:00:00,1.4195333
household_1,2008-02-15 12:00:00,1.4272001
household_1,2008-02-15 13:00:00,2.0677
household_1,2008-02-15 14:00:00,2.3514667
household_1,2008-02-15 15:00:00,1.4399333
household_1,2008-02-15 16:00:00,1.3686333
household_1,2008-02-15 17:00:00,0.96993333
household_1,2008-02-15 18:00:00,0.93836665
household_1,2008-02-15 19:00:00,1.3034667
household_1,2008-02-15 20:00:00,0.7687333
household_1,2008-02-15 21:00:00,3.8652334
household_1,2008-02-15 22:00:00,2.6004999
household_1,2008-02-15 23:00:00,0.72789997
household_1,2008-02-16 00:00:00,0.56219995
household_1,2008-02-16 01:00:00,0.36670002
household_1,2008-02-16 02:00:00,0.3077
household_1,2008-02-16 03:00:00,0.31403336
household_1,2008-02-16 04:00:00,0.9249333
household_1,2008-02-16 05:00:00,0.41566667
household_1,2008-02-16 06:00:00,0.30973333
household_1,2008-02-16 07:00:00,0.35753334
household_1,2008-02-16 08:00:00,1.1985667
household_1,2008-02-16 09:00:00,1.6958001
household_1,2008-02-16 10:00:00,1.9809
household_1,2008-02-16 11:00:00,1.5091332
household_1,2008-02-16 12:00:00,1.2397001
household_1,2008-02-16 13:00:00,0.9820334
household_1,2008-02-16 14:00:00,3.2235
household_1,2008-02-16 15:00:00,1.4212334
household_1,2008-02-16 16:00:00,0.76883334
household_1,2008-02-16 17:00:00,2.8776667
household_1,2008-02-16 18:00:00,3.4244335
household_1,2008-02-16 19:00:00,3.331
household_1,2008-02-16 20:00:00,3.8732667
household_1,2008-02-16 21:00:00,3.4132667
household_1,2008-02-16 22:00:00,2.7087333
household_1,2008-02-16 23:00:00,1.9092333
household_1,2008-02-17 00:00:00,0.969
household_1,2008-02-17 01:00:00,0.65963334
household_1,2008-02-17 02:00:00,0.6364667
household_1,2008-02-17 03:00:00,0.6543667
household_1,2008-02-17 04:00:00,0.5491667
household_1,2008-02-17 05:00:00,0.2838
household_1,2008-02-17 06:00:00,0.30200002
household_1,2008-02-17 07:00:00,0.6729
household_1,2008-02-17 08:00:00,0.8861333
household_1,2008-02-17 09:00:00,0.7844
household_1,2008-02-17 10:00:00,2.3414
household_1,2008-02-17 11:00:00,1.3861333
household_1,2008-02-17 12:00:00,2.0695667
household_1,2008-02-17 13:00:00,1.0206666
household_1,2008-02-17 14:00:00,3.9196665
household_1,2008-02-17 15:00:00,1.3068334
household_1,2008-02-17 16:00:00,0.49786666
household_1,2008-02-17 17:00:00,0.6547667
household_1,2008-02-17 18:00:00,1.8353001
household_1,2008-02-17 19:00:00,2.2406666
household_1,2008-02-17 20:00:00,3.8199
household_1,2008-02-17 21:00:00,3.079867
household_1,2008-02-17 22:00:00,1.2392334
household_1,2008-02-17 23:00:00,0.4130667
household_1,2008-02-18 00:00:00,0.30013332
household_1,2008-02-18 01:00:00,0.42126667
household_1,2008-02-18 02:00:00,0.71603334
household_1,2008-02-18 03:00:00,0.29683334
household_1,2008-02-18 04:00:00,0.2866
household_1,2008-02-18 05:00:00,0.3096333
household_1,2008-02-18 06:00:00,1.3812667
household_1,2008-02-18 07:00:00,2.7084
household_1,2008-02-18 08:00:00,1.3556333
household_1,2008-02-18 09:00:00,1.3802667
household_1,2008-02-18 10:00:00,1.3321
household_1,2008-02-18 11:00:00,1.3416667
household_1,2008-02-18 12:00:00,1.3462666
household_1,2008-02-18 13:00:00,1.3665
household_1,2008-02-18 14:00:00,0.6558667
household_1,2008-02-18 15:00:00,0.27973333
household_1,2008-02-18 16:00:00,0.30696666
household_1,2008-02-18 17:00:00,0.27543336
household_1,2008-02-18 18:00:00,0.5104667
household_1,2008-02-18 19:00:00,1.6609999
household_1,2008-02-18 20:00:00,2.5754333
household_1,2008-02-18 21:00:00,3.0377665
household_1,2008-02-18 22:00:00,1.0390667
household_1,2008-02-18 23:00:00,0.35573334
household_1,2008-02-19 00:00:00,0.33316666
household_1,2008-02-19 01:00:00,0.29696667
household_1,2008-02-19 02:00:00,0.3060333
household_1,2008-02-19 03:00:00,0.3361
household_1,2008-02-19 04:00:00,0.8829333
household_1,2008-02-19 05:00:00,0.43846667
household_1,2008-02-19 06:00:00,0.8409
household_1,2008-02-19 07:00:00,1.7592
household_1,2008-02-19 08:00:00,2.2707667
household_1,2008-02-19 09:00:00,2.4768333
household_1,2008-02-19 10:00:00,2.9847667
household_1,2008-02-19 11:00:00,3.407
household_1,2008-02-19 12:00:00,3.5190666
household_1,2008-02-19 13:00:00,1.5440333
household_1,2008-02-19 14:00:00,1.4349667
household_1,2008-02-19 15:00:00,1.4459
household_1,2008-02-19 16:00:00,0.7418667
household_1,2008-02-19 17:00:00,1.0115334
household_1,2008-02-19 18:00:00,1.4513
household_1,2008-02-19 19:00:00,1.9246
household_1,2008-02-19 20:00:00,2.0786
household_1,2008-02-19 21:00:00,2.8121
household_1,2008-02-19 22:00:00,0.8682667
household_1,2008-02-19 23:00:00,0.2832333
household_1,2008-02-20 00:00:00,0.28576666
household_1,2008-02-20 01:00:00,0.31203333
household_1,2008-02-20 02:00:00,0.28289998
household_1,2008-02-20 03:00:00,0.29666665
household_1,2008-02-20 04:00:00,0.296
household_1,2008-02-20 05:00:00,1.0101333
household_1,2008-02-20 06:00:00,1.0886333
household_1,2008-02-20 07:00:00,3.0523999
household_1,2008-02-20 08:00:00,2.4896667
household_1,2008-02-20 09:00:00,1.4095
household_1,2008-02-20 10:00:00,1.4058999
household_1,2008-02-20 11:00:00,0.48873332
household_1,2008-02-20 12:00:00,0.58133334
household_1,2008-02-20 13:00:00,0.66756666
household_1,2008-02-20 14:00:00,1.0659333
household_1,2008-02-20 15:00:00,0.45243332
household_1,2008-02-20 16:00:00,1.337
household_1,2008-02-20 17:00:00,2.2772667
household_1,2008-02-20 18:00:00,3.1575
household_1,2008-02-20 19:00:00,4.7124
household_1,2008-02-20 20:00:00,4.3321667
household_1,2008-02-20 21:00:00,2.5524333
household_1,2008-02-20 22:00:00,2.3924334
household_1,2008-02-20 23:00:00,1.6163667
household_1,2008-02-21 00:00:00,0.5025
household_1,2008-02-21 01:00:00,0.42049998
household_1,2008-02-21 02:00:00,0.36246666
household_1,2008-02-21 03:00:00,0.28023332
household_1,2008-02-21 04:00:00,0.28163335
household_1,2008-02-21 05:00:00,0.32936665
household_1,2008-02-21 06:00:00,1.3966
household_1,2008-02-21 07:00:00,2.7511332
household_1,2008-02-21 08:00:00,2.4718
household_1,2008-02-21 09:00:00,1.3259333
household_1,2008-02-21 10:00:00,1.3299
household_1,2008-02-21 11:00:00,1.3527334
household_1,2008-02-21 12:00:00,1.2651
household_1,2008-02-21 13:00:00,0.26963332
household_1,2008-02-21 14:00:00,0.4664667
household_1,2008-02-21 15:00:00,0.4728
household_1,2008-02-21 16:00:00,0.4187
household_1,2008-02-21 17:00:00,0.32119998
household_1,2008-02-21 18:00:00,1.7320333
household_1,2008-02-21 19:00:00,2.3085668
household_1,2008-02-21 20:00:00,2.7905002
household_1,2008-02-21 21:00:00,2.2025335
household_1,2008-02-21 22:00:00,1.7519
household_1,2008-02-21 23:00:00,0.4266
household_1,2008-02-22 00:00:00,0.2692
household_1,2008-02-22 01:00:00,0.7705333
household_1,2008-02-22 02:00:00,0.57240003
household_1,2008-02-22 03:00:00,0.2701
household_1,2008-02-22 04:00:00,0.26590002
household_1,2008-02-22 05:00:00,0.3094667
household_1,2008-02-22 06:00:00,1.1345333
household_1,2008-02-22 07:00:00,2.7707334
household_1,2008-02-22 08:00:00,2.7017
household_1,2008-02-22 09:00:00,2.1256335
household_1,2008-02-22 10:00:00,1.4969001
household_1,2008-02-22 11:00:00,0.7288333
household_1,2008-02-22 12:00:00,1.1765333
household_1,2008-02-22 13:00:00,2.2354333
household_1,2008-02-22 14:00:00,2.4244
household_1,2008-02-22 15:00:00,1.4418
household_1,2008-02-22 16:00:00,0.7213
household_1,2008-02-22 17:00:00,0.36780003
household_1,2008-02-22 18:00:00,0.5860333
household_1,2008-02-22 19:00:00,0.87686664
household_1,2008-02-22 20:00:00,2.1767335
household_1,2008-02-22 21:00:00,2.3181999
household_1,2008-02-22 22:00:00,0.79233336
household_1,2008-02-22 23:00:00,0.3427
household_1,2008-02-23 00:00:00,0.27233332
household_1,2008-02-23 01:00:00,0.2622
household_1,2008-02-23 02:00:00,0.3171667
household_1,2008-02-23 03:00:00,0.26596668
household_1,2008-02-23 04:00:00,0.5544333
household_1,2008-02-23 05:00:00,0.722
household_1,2008-02-23 06:00:00,0.26973334
household_1,2008-02-23 07:00:00,0.47629997
household_1,2008-02-23 08:00:00,1.3189
household_1,2008-02-23 09:00:00,0.78803337
household_1,2008-02-23 10:00:00,0.9578276
household_1,2008-02-23 11:00:00,0.6771333
household_1,2008-02-23 12:00:00,0.29963335
household_1,2008-02-23 13:00:00,2.5683334
household_1,2008-02-23 14:00:00,1.7705001
household_1,2008-02-23 15:00:00,0.88449997
household_1,2008-02-23 16:00:00,0.6045667
household_1,2008-02-23 17:00:00,2.8683002
household_1,2008-02-23 18:00:00,3.1874335
household_1,2008-02-23 19:00:00,3.9488668
household_1,2008-02-23 20:00:00,2.5601335
household_1,2008-02-23 21:00:00,1.8738
household_1,2008-02-23 22:00:00,1.7139666
household_1,2008-02-23 23:00:00,1.4360334
household_1,2008-02-24 00:00:00,1.3699666
household_1,2008-02-24 01:00:00,1.3814666
household_1,2008-02-24 02:00:00,1.3742334
household_1,2008-02-24 03:00:00,1.3601667
household_1,2008-02-24 04:00:00,1.3868333
household_1,2008-02-24 05:00:00,1.3684667
household_1,2008-02-24 06:00:00,0.95136666
household_1,2008-02-24 07:00:00,3.2393334
household_1,2008-02-24 08:00:00,1.8855667
household_1,2008-02-24 09:00:00,1.3331
household_1,2008-02-24 10:00:00,1.0322
household_1,2008-02-24 11:00:00,0.29543334
household_1,2008-02-24 12:00:00,0.26299998
household_1,2008-02-24 13:00:00,0.27470002
household_1,2008-02-24 14:00:00,0.3157
household_1,2008-02-24 15:00:00,0.26833335
household_1,2008-02-24 16:00:00,0.25823334
household_1,2008-02-24 17:00:00,0.3008
household_1,2008-02-24 18:00:00,0.35543334
household_1,2008-02-24 19:00:00,0.9324333
household_1,2008-02-24 20:00:00,0.29086667
household_1,2008-02-24 21:00:00,0.2609
household_1,2008-02-24 22:00:00,0.25190002
household_1,2008-02-24 23:00:00,0.2997
household_1,2008-02-25 00:00:00,0.26806667
household_1,2008-02-25 01:00:00,0.26353332
household_1,2008-02-25 02:00:00,0.31006667
household_1,2008-02-25 03:00:00,0.2588
household_1,2008-02-25 04:00:00,0.25956666
household_1,2008-02-25 05:00:00,1.0018001
household_1,2008-02-25 06:00:00,0.42826667
household_1,2008-02-25 07:00:00,0.2537
household_1,2008-02-25 08:00:00,0.29673335
household_1,2008-02-25 09:00:00,0.2552
household_1,2008-02-25 10:00:00,0.25956666
household_1,2008-02-25 11:00:00,0.3017
household_1,2008-02-25 12:00:00,0.2618
household_1,2008-02-25 13:00:00,0.25026667
household_1,2008-02-25 14:00:00,0.29433334
household_1,2008-02-25 15:00:00,0.4007
household_1,2008-02-25 16:00:00,1.0904667
household_1,2008-02-25 17:00:00,0.34156665
household_1,2008-02-25 18:00:00,0.25013334
household_1,2008-02-25 19:00:00,0.25476667
household_1,2008-02-25 20:00:00,0.3082
household_1,2008-02-25 21:00:00,0.25463334
household_1,2008-02-25 22:00:00,0.25156668
household_1,2008-02-25 23:00:00,0.2927
household_1,2008-02-26 00:00:00,0.25593334
household_1,2008-02-26 01:00:00,0.26026666
household_1,2008-02-26 02:00:00,0.6545
household_1,2008-02-26 03:00:00,0.89213336
household_1,2008-02-26 04:00:00,0.2557
household_1,2008-02-26 05:00:00,0.28516668
household_1,2008-02-26 06:00:00,0.28306666
household_1,2008-02-26 07:00:00,0.26376668
household_1,2008-02-26 08:00:00,0.26233333
household_1,2008-02-26 09:00:00,0.28446668
household_1,2008-02-26 10:00:00,0.25013334
household_1,2008-02-26 11:00:00,0.24616666
household_1,2008-02-26 12:00:00,0.29293334
household_1,2008-02-26 13:00:00,0.81130004
household_1,2008-02-26 14:00:00,0.742
household_1,2008-02-26 15:00:00,0.29549998
household_1,2008-02-26 16:00:00,0.25996667
household_1,2008-02-26 17:00:00,0.2595
household_1,2008-02-26 18:00:00,0.29516664
household_1,2008-02-26 19:00:00,0.25280002
household_1,2008-02-26 20:00:00,0.25599998
household_1,2008-02-26 21:00:00,0.28070003
household_1,2008-02-26 22:00:00,0.2603
household_1,2008-02-26 23:00:00,0.2522
household_1,2008-02-27 00:00:00,0.78180003
household_1,2008-02-27 01:00:00,0.7834333
household_1,2008-02-27 02:00:00,0.26133335
household_1,2008-02-27 03:00:00,0.25603333
household_1,2008-02-27 04:00:00,0.29680002
household_1,2008-02-27 05:00:00,0.25906667
household_1,2008-02-27 06:00:00,0.26213333
household_1,2008-02-27 07:00:00,0.29
household_1,2008-02-27 08:00:00,0.2579
household_1,2008-02-27 09:00:00,0.2559
household_1,2008-02-27 10:00:00,0.27
household_1,2008-02-27 11:00:00,0.8918667
household_1,2008-02-27 12:00:00,0.6054
household_1,2008-02-27 13:00:00,0.25823334
household_1,2008-02-27 14:00:00,0.28786665
household_1,2008-02-27 15:00:00,0.25703332
household_1,2008-02-27 16:00:00,0.2897
household_1,2008-02-27 17:00:00,0.303
household_1,2008-02-27 18:00:00,0.2523
household_1,2008-02-27 19:00:00,0.25213334
household_1,2008-02-27 20:00:00,0.2924
household_1,2008-02-27 21:00:00,0.24613333
household_1,2008-02-27 22:00:00,1.2349666
household_1,2008-02-27 23:00:00,0.2999
household_1,2008-02-28 00:00:00,0.25543335
household_1,2008-02-28 01:00:00,0.25306666
household_1,2008-02-28 02:00:00,0.29376665
household_1,2008-02-28 03:00:00,0.2582
household_1,2008-02-28 04:00:00,0.25533333
household_1,2008-02-28 05:00:00,0.28513333
household_1,2008-02-28 06:00:00,0.2792667
household_1,2008-02-28 07:00:00,0.25656667
household_1,2008-02-28 08:00:00,0.7143667
household_1,2008-02-28 09:00:00,0.85936666
household_1,2008-02-28 10:00:00,0.24763332
household_1,2008-02-28 11:00:00,0.25153333
household_1,2008-02-28 12:00:00,0.29256666
household_1,2008-02-28 13:00:00,0.2489
household_1,2008-02-28 14:00:00,0.31066665
household_1,2008-02-28 15:00:00,0.29603332
household_1,2008-02-28 16:00:00,0.25406668
household_1,2008-02-28 17:00:00,0.2549
household_1,2008-02-28 18:00:00,0.29776666
household_1,2008-02-28 19:00:00,0.7989333
household_1,2008-02-28 20:00:00,0.71853334
household_1,2008-02-28 21:00:00,0.29433334
household_1,2008-02-28 22:00:00,0.24973334
household_1,2008-02-28 23:00:00,0.2603
household_1,2008-02-29 00:00:00,0.29703334
household_1,2008-02-29 01:00:00,0.2559
household_1,2008-02-29 02:00:00,0.2525
household_1,2008-02-29 03:00:00,0.27863333
household_1,2008-02-29 04:00:00,0.2665
household_1,2008-02-29 05:00:00,0.26173335
household_1,2008-02-29 06:00:00,0.9504667
household_1,2008-02-29 07:00:00,0.5775667
household_1,2008-02-29 08:00:00,0.25439999
household_1,2008-02-29 09:00:00,0.8558
household_1,2008-02-29 10:00:00,2.1213667
household_1,2008-02-29 11:00:00,2.8479
household_1,2008-02-29 12:00:00,2.7108333
household_1,2008-02-29 13:00:00,1.6289
household_1,2008-02-29 14:00:00,1.6271
household_1,2008-02-29 15:00:00,1.6703
household_1,2008-02-29 16:00:00,1.5123
household_1,2008-02-29 17:00:00,0.5328
household_1,2008-02-29 18:00:00,0.5772667
household_1,2008-02-29 19:00:00,0.5358
household_1,2008-02-29 20:00:00,0.5302
household_1,2008-02-29 21:00:00,0.57843333
household_1,2008-02-29 22:00:00,0.5480667
household_1,2008-02-29 23:00:00,0.5506667
household_1,2008-03-01 00:00:00,0.5705
household_1,2008-03-01 01:00:00,0.5774
household_1,2008-03-01 02:00:00,1.0759333
household_1,2008-03-01 03:00:00,1.0029333
household_1,2008-03-01 04:00:00,0.6014
household_1,2008-03-01 05:00:00,0.5474333
household_1,2008-03-01 06:00:00,0.5631667
household_1,2008-03-01 07:00:00,0.5830667
household_1,2008-03-01 08:00:00,0.56336665
household_1,2008-03-01 09:00:00,0.5507333
household_1,2008-03-01 10:00:00,0.56236666
household_1,2008-03-01 11:00:00,0.5661333
household_1,2008-03-01 12:00:00,0.55656666
household_1,2008-03-01 13:00:00,1.5362667
household_1,2008-03-01 14:00:00,0.6105667
household_1,2008-03-01 15:00:00,0.56016666
household_1,2008-03-01 16:00:00,0.55153334
household_1,2008-03-01 17:00:00,0.6163333
household_1,2008-03-01 18:00:00,0.5552
household_1,2008-03-01 19:00:00,1.137
household_1,2008-03-01 20:00:00,2.3046
household_1,2008-03-01 21:00:00,0.8905
household_1,2008-03-01 22:00:00,0.64586663
household_1,2008-03-01 23:00:00,1.3022333
household_1,2008-03-02 00:00:00,0.44773334
household_1,2008-03-02 01:00:00,0.27383333
household_1,2008-03-02 02:00:00,0.3024
household_1,2008-03-02 03:00:00,0.29206666
household_1,2008-03-02 04:00:00,0.27636668
household_1,2008-03-02 05:00:00,0.28623334
household_1,2008-03-02 06:00:00,0.2979333
household_1,2008-03-02 07:00:00,0.27733332
household_1,2008-03-02 08:00:00,0.26066667
household_1,2008-03-02 09:00:00,0.8045
household_1,2008-03-02 10:00:00,1.2668
household_1,2008-03-02 11:00:00,2.9585
household_1,2008-03-02 12:00:00,1.0902667
household_1,2008-03-02 13:00:00,0.329
household_1,2008-03-02 14:00:00,1.4982333
household_1,2008-03-02 15:00:00,2.1803334
household_1,2008-03-02 16:00:00,1.4833666
household_1,2008-03-02 17:00:00,0.44273332
household_1,2008-03-02 18:00:00,0.2773
household_1,2008-03-02 19:00:00,0.9712
household_1,2008-03-02 20:00:00,1.3711
household_1,2008-03-02 21:00:00,0.8106667
household_1,2008-03-02 22:00:00,0.56216663
household_1,2008-03-02 23:00:00,0.6097
household_1,2008-03-03 00:00:00,0.54459995
household_1,2008-03-03 01:00:00,0.5517
household_1,2008-03-03 02:00:00,0.6215
household_1,2008-03-03 03:00:00,0.5602
household_1,2008-03-03 04:00:00,0.55586666
household_1,2008-03-03 05:00:00,1.4290333
household_1,2008-03-03 06:00:00,0.5528333
household_1,2008-03-03 07:00:00,0.556
household_1,2008-03-03 08:00:00,0.5872667
household_1,2008-03-03 09:00:00,0.5552
household_1,2008-03-03 10:00:00,0.5719333
household_1,2008-03-03 11:00:00,0.5987333
household_1,2008-03-03 12:00:00,0.56369996
household_1,2008-03-03 13:00:00,0.5596
household_1,2008-03-03 14:00:00,0.58896667
household_1,2008-03-03 15:00:00,1.3447
household_1,2008-03-03 16:00:00,0.7573
household_1,2008-03-03 17:00:00,1.6565666
household_1,2008-03-03 18:00:00,1.2896
household_1,2008-03-03 19:00:00,0.5729333
household_1,2008-03-03 20:00:00,0.5682667
household_1,2008-03-03 21:00:00,0.5974333
household_1,2008-03-03 22:00:00,0.5694
household_1,2008-03-03 23:00:00,0.58916664
household_1,2008-03-04 00:00:00,0.61653334
household_1,2008-03-04 01:00:00,0.5927667
household_1,2008-03-04 02:00:00,1.4819666
household_1,2008-03-04 03:00:00,0.60929996
household_1,2008-03-04 04:00:00,0.56346667
household_1,2008-03-04 05:00:00,0.56186664
household_1,2008-03-04 06:00:00,0.6103
household_1,2008-03-04 07:00:00,1.0124667
household_1,2008-03-04 08:00:00,0.85840005
household_1,2008-03-04 09:00:00,0.45996666
household_1,2008-03-04 10:00:00,0.47116667
household_1,2008-03-04 11:00:00,0.43433332
household_1,2008-03-04 12:00:00,1.5741667
household_1,2008-03-04 13:00:00,1.2777001
household_1,2008-03-04 14:00:00,1.3699
household_1,2008-03-04 15:00:00,1.5706
household_1,2008-03-04 16:00:00,3.4114
household_1,2008-03-04 17:00:00,3.4702
household_1,2008-03-04 18:00:00,1.5404667
household_1,2008-03-04 19:00:00,1.3405999
household_1,2008-03-04 20:00:00,1.3336333
household_1,2008-03-04 21:00:00,1.3592
household_1,2008-03-04 22:00:00,1.023
household_1,2008-03-04 23:00:00,0.2731
household_1,2008-03-05 00:00:00,0.31986666
household_1,2008-03-05 01:00:00,0.26353332
household_1,2008-03-05 02:00:00,0.27236664
household_1,2008-03-05 03:00:00,0.32136667
household_1,2008-03-05 04:00:00,0.261
household_1,2008-03-05 05:00:00,0.25713333
household_1,2008-03-05 06:00:00,0.30623335
household_1,2008-03-05 07:00:00,0.27300003
household_1,2008-03-05 08:00:00,1.2432001
household_1,2008-03-05 09:00:00,0.2939
household_1,2008-03-05 10:00:00,0.2983
household_1,2008-03-05 11:00:00,0.27463335
household_1,2008-03-05 12:00:00,0.2686
household_1,2008-03-05 13:00:00,1.0601333
household_1,2008-03-05 14:00:00,2.1798666
household_1,2008-03-05 15:00:00,1.7560333
household_1,2008-03-05 16:00:00,3.1812332
household_1,2008-03-05 17:00:00,2.0116665
household_1,2008-03-05 18:00:00,3.4016669
household_1,2008-03-05 19:00:00,2.5459666
household_1,2008-03-05 20:00:00,2.0588
household_1,2008-03-05 21:00:00,4.6487665
household_1,2008-03-05 22:00:00,4.7755337
household_1,2008-03-05 23:00:00,1.6806666
household_1,2008-03-06 00:00:00,1.7053334
household_1,2008-03-06 01:00:00,1.5611333
household_1,2008-03-06 02:00:00,1.3573334
household_1,2008-03-06 03:00:00,1.3596333
household_1,2008-03-06 04:00:00,1.3848667
household_1,2008-03-06 05:00:00,1.3474333
household_1,2008-03-06 06:00:00,2.5686998
household_1,2008-03-06 07:00:00,3.4571
household_1,2008-03-06 08:00:00,2.3630333
household_1,2008-03-06 09:00:00,2.3718333
household_1,2008-03-06 10:00:00,1.9158
household_1,2008-03-06 11:00:00,1.2992333
household_1,2008-03-06 12:00:00,1.3212667
household_1,2008-03-06 13:00:00,1.3642333
household_1,2008-03-06 14:00:00,1.3516667
household_1,2008-03-06 15:00:00,1.3419999
household_1,2008-03-06 16:00:00,1.3674666
household_1,2008-03-06 17:00:00,1.3096668
household_1,2008-03-06 18:00:00,1.9776
household_1,2008-03-06 19:00:00,1.3089334
household_1,2008-03-06 20:00:00,2.6371999
household_1,2008-03-06 21:00:00,3.2032666
household_1,2008-03-06 22:00:00,1.3046
household_1,2008-03-06 23:00:00,0.54080003
household_1,2008-03-07 00:00:00,0.25986665
household_1,2008-03-07 01:00:00,0.3062
household_1,2008-03-07 02:00:00,0.25946668
household_1,2008-03-07 03:00:00,0.27313334
household_1,2008-03-07 04:00:00,0.31563333
household_1,2008-03-07 05:00:00,0.8925333
household_1,2008-03-07 06:00:00,1.0092334
household_1,2008-03-07 07:00:00,2.1502335
household_1,2008-03-07 08:00:00,1.3339
household_1,2008-03-07 09:00:00,0.8831
household_1,2008-03-07 10:00:00,1.3430667
household_1,2008-03-07 11:00:00,4.5097337
household_1,2008-03-07 12:00:00,1.8688666
household_1,2008-03-07 13:00:00,1.6759334
household_1,2008-03-07 14:00:00,1.2377334
household_1,2008-03-07 15:00:00,0.5764
household_1,2008-03-07 16:00:00,0.3353
household_1,2008-03-07 17:00:00,0.7432667
household_1,2008-03-07 18:00:00,0.42126667
household_1,2008-03-07 19:00:00,1.2120334
household_1,2008-03-07 20:00:00,2.0961332
household_1,2008-03-07 21:00:00,3.1760666
household_1,2008-03-07 22:00:00,2.2154665
household_1,2008-03-07 23:00:00,1.9547
household_1,2008-03-08 00:00:00,0.9418667
household_1,2008-03-08 01:00:00,0.3586667
household_1,2008-03-08 02:00:00,0.31963333
household_1,2008-03-08 03:00:00,0.33316666
household_1,2008-03-08 04:00:00,0.34896666
household_1,2008-03-08 05:00:00,0.31013334
household_1,2008-03-08 06:00:00,0.34813336
household_1,2008-03-08 07:00:00,0.9978333
household_1,2008-03-08 08:00:00,0.6297333
household_1,2008-03-08 09:00:00,0.41796666
household_1,2008-03-08 10:00:00,1.2697666
household_1,2008-03-08 11:00:00,0.58676666
household_1,2008-03-08 12:00:00,0.7751333
household_1,2008-03-08 13:00:00,1.9078667
household_1,2008-03-08 14:00:00,1.9784
household_1,2008-03-08 15:00:00,1.5756
household_1,2008-03-08 16:00:00,2.9848666
household_1,2008-03-08 17:00:00,3.1724665
household_1,2008-03-08 18:00:00,2.8259
household_1,2008-03-08 19:00:00,4.4196334
household_1,2008-03-08 20:00:00,3.7775667
household_1,2008-03-08 21:00:00,2.1490333
household_1,2008-03-08 22:00:00,2.8618667
household_1,2008-03-08 23:00:00,2.1866999
household_1,2008-03-09 00:00:00,1.8539333
household_1,2008-03-09 01:00:00,2.0067
household_1,2008-03-09 02:00:00,0.87689996
household_1,2008-03-09 03:00:00,0.43863335
household_1,2008-03-09 04:00:00,0.32573333
household_1,2008-03-09 05:00:00,0.33256668
household_1,2008-03-09 06:00:00,0.3236
household_1,2008-03-09 07:00:00,0.3091
household_1,2008-03-09 08:00:00,0.38673335
household_1,2008-03-09 09:00:00,1.0447334
household_1,2008-03-09 10:00:00,0.8192666
household_1,2008-03-09 11:00:00,0.49343336
household_1,2008-03-09 12:00:00,1.4329666
household_1,2008-03-09 13:00:00,1.1177667
household_1,2008-03-09 14:00:00,0.90540004
household_1,2008-03-09 15:00:00,1.4836667
household_1,2008-03-09 16:00:00,0.5545666
household_1,2008-03-09 17:00:00,0.67006665
household_1,2008-03-09 18:00:00,0.9500333
household_1,2008-03-09 19:00:00,1.86
household_1,2008-03-09 20:00:00,3.9185
household_1,2008-03-09 21:00:00,2.5026333
